SP2,SP1,CP1,VX1,UR1,LB1
1087.6800537109375,1094.6700439453125,91.3474560896476,21.43,10.0,0.12
1097.9100341796875,1088.219970703125,91.3474560896476,21.49,10.0,0.12
1091.06005859375,1098.6400146484375,91.3474560896476,20.9,10.0,0.12
1081.4000244140625,1090.3599853515625,91.3474560896476,22.22,10.0,0.12
1092.9100341796875,1080.9599609375,91.3474560896476,20.69,10.0,0.12
1079.5999755859375,1095.6199951171875,91.3474560896476,22.27,10.0,0.12
1066.949951171875,1080.3599853515625,91.3474560896476,24.31,10.0,0.12
1063.4100341796875,1067.5400390625,91.3474560896476,24.83,10.0,0.12
1042.6300048828125,1061.510009765625,91.3474560896476,27.91,10.0,0.12
1066.1099853515625,1043.68994140625,91.3474560896476,24.76,10.0,0.12
1036.18994140625,1065.4100341796875,91.3474560896476,30.69,10.0,0.12
1042.8800048828125,1036.1800537109375,91.6533413215086,29.78,9.9,0.12
1045.4100341796875,1040.9200439453125,91.6533413215086,28.81,9.9,0.12
1046.5,1047.1400146484375,91.6533413215086,27.72,9.9,0.12
1066.6300048828125,1047.300048828125,91.6533413215086,25.43,9.9,0.12
1069.300048828125,1064.949951171875,91.6533413215086,24.19,9.9,0.12
1093.0799560546875,1072.31005859375,91.6533413215086,23.15,9.9,0.12
1093.010009765625,1091.8599853515625,91.6533413215086,22.84,9.9,0.12
1098.510009765625,1096.0400390625,91.6533413215086,23.04,9.9,0.12
1087.239990234375,1098.31005859375,91.6533413215086,24.24,9.9,0.12
1093.47998046875,1087.5899658203125,91.6533413215086,23.36,9.9,0.12
1109.300048828125,1094.1300048828125,91.6533413215086,22.89,9.9,0.12
1110.3199462890625,1109.219970703125,91.6533413215086,22.41,9.9,0.12
1109.800048828125,1109.43994140625,91.6533413215086,21.63,9.9,0.12
1094.9000244140625,1106.43994140625,91.6533413215086,22.63,9.9,0.12
1091.3800048828125,1094.6600341796875,91.6533413215086,22.19,9.9,0.12
1106.239990234375,1094.8599853515625,91.6533413215086,21.16,9.9,0.12
1105.6500244140625,1105.8299560546875,91.6533413215086,20.47,9.9,0.12
1110.6300048828125,1106.489990234375,91.6533413215086,20.48,9.9,0.12
1091.489990234375,1105.469970703125,91.6533413215086,24.85,9.9,0.12
1095.6300048828125,1091.0699462890625,91.6533413215086,24.51,9.9,0.12
1108.8599853515625,1098.8900146484375,91.7010172266124,21.92,9.9,0.12
1109.239990234375,1109.030029296875,91.7010172266124,21.12,9.9,0.12
1099.9200439453125,1110.5899658203125,91.7010172266124,22.46,9.9,0.12
1105.97998046875,1100.4300537109375,91.7010172266124,21.25,9.9,0.12
1103.25,1105.52001953125,91.7010172266124,22.1,9.9,0.12
1091.93994140625,1103.0400390625,91.7010172266124,23.69,9.9,0.12
1095.949951171875,1091.0699462890625,91.7010172266124,22.66,9.9,0.12
1102.3499755859375,1098.68994140625,91.7010172266124,22.32,9.9,0.12
1106.4100341796875,1103.9599609375,91.7010172266124,21.59,9.9,0.12
1114.1099853515625,1107.8399658203125,91.7010172266124,21.15,9.9,0.12
1107.9300537109375,1114.1099853515625,91.7010172266124,21.49,9.9,0.12
1109.1800537109375,1108.6099853515625,91.7010172266124,20.54,9.9,0.12
1096.0799560546875,1106.3599853515625,91.7010172266124,22.51,9.9,0.12
1102.469970703125,1097.8599853515625,91.7010172266124,21.68,9.9,0.12
1114.050048828125,1105.31005859375,91.7010172266124,20.49,9.9,0.12
1118.02001953125,1114.510009765625,91.7010172266124,19.54,9.9,0.12
1120.5899658203125,1118.8399658203125,91.7010172266124,19.71,9.9,0.12
1126.47998046875,1121.0799560546875,91.7010172266124,19.47,9.9,0.12
1127.780029296875,1127.530029296875,91.7010172266124,19.93,9.9,0.12
1126.199951171875,1128.550048828125,91.7010172266124,20.01,9.9,0.12
1126.4200439453125,1125.530029296875,91.7010172266124,19.96,9.9,0.12
1115.0999755859375,1126.5999755859375,91.7010172266124,21.68,9.9,0.12
1132.989990234375,1116.56005859375,91.7605066303261,20.04,9.8,0.11
1136.52001953125,1132.6600341796875,91.7605066303261,19.35,9.8,0.11
1137.1400146484375,1135.7099609375,91.7605066303261,19.16,9.8,0.11
1141.68994140625,1136.27001953125,91.7605066303261,19.06,9.8,0.11
1144.97998046875,1140.52001953125,91.7605066303261,18.13,9.8,0.11
1146.97998046875,1145.9599609375,91.7605066303261,17.55,9.8,0.11
1136.219970703125,1143.81005859375,91.7605066303261,18.25,9.8,0.11
1145.6800537109375,1137.31005859375,91.7605066303261,17.85,9.8,0.11
1148.4599609375,1145.6800537109375,91.7605066303261,17.63,9.8,0.11
1136.030029296875,1147.719970703125,91.7605066303261,17.91,9.8,0.11
1150.22998046875,1136.030029296875,91.7605066303261,17.58,9.8,0.11
1138.0400390625,1147.949951171875,91.7605066303261,18.68,9.8,0.11
1116.47998046875,1138.6800537109375,91.7605066303261,22.27,9.8,0.11
1091.760009765625,1115.489990234375,91.7605066303261,27.31,9.8,0.11
1096.780029296875,1092.4000244140625,91.7605066303261,25.41,9.8,0.11
1092.1700439453125,1095.800048828125,91.7605066303261,24.55,9.8,0.11
1097.5,1091.93994140625,91.7605066303261,23.14,9.8,0.11
1084.530029296875,1096.9300537109375,91.7605066303261,23.73,9.8,0.11
1073.8699951171875,1087.6099853515625,91.7605066303261,24.62,9.8,0.11
1089.18994140625,1073.8900146484375,91.6731711227465,22.59,9.8,0.13
1103.3199462890625,1090.050048828125,91.6731711227465,21.48,9.8,0.13
1097.280029296875,1100.6700439453125,91.6731711227465,21.6,9.8,0.13
1063.1099853515625,1097.25,91.6731711227465,26.08,9.8,0.13
1066.18994140625,1064.1199951171875,91.6731711227465,26.11,9.8,0.13
1056.739990234375,1065.510009765625,91.6731711227465,26.51,9.8,0.13
1070.52001953125,1060.06005859375,91.6731711227465,26.0,9.8,0.13
1068.1300048828125,1069.6800537109375,91.6731711227465,25.4,9.8,0.13
1078.469970703125,1067.0999755859375,91.6731711227465,23.96,9.8,0.13
1075.510009765625,1075.949951171875,91.6731711227465,22.73,9.8,0.13
1094.8699951171875,1079.1300048828125,91.6731711227465,22.25,9.8,0.13
1099.510009765625,1096.1400146484375,91.6731711227465,21.72,9.8,0.13
1106.75,1099.030029296875,91.6731711227465,20.63,9.8,0.13
1109.1700439453125,1105.489990234375,91.6731711227465,20.02,9.8,0.13
1108.010009765625,1110.0,91.6731711227465,19.94,9.8,0.13
1094.5999755859375,1107.489990234375,91.6731711227465,21.37,9.8,0.13
1105.239990234375,1095.8900146484375,91.6731711227465,20.27,9.8,0.13
1102.93994140625,1101.239990234375,91.6731711227465,20.1,9.8,0.13
1104.489990234375,1103.0999755859375,91.6731711227465,19.5,9.8,0.13
1115.7099609375,1105.3599853515625,91.7035486906002,19.26,9.9,0.16
1118.31005859375,1117.010009765625,91.7035486906002,19.06,9.9,0.16
1118.7900390625,1119.3599853515625,91.7035486906002,18.83,9.9,0.16
1122.969970703125,1119.1199951171875,91.7035486906002,18.72,9.9,0.16
1138.699951171875,1125.1199951171875,91.7035486906002,17.42,9.9,0.16
1138.5,1138.4000244140625,91.7035486906002,17.79,9.9,0.16
1140.449951171875,1137.56005859375,91.7035486906002,17.92,9.9,0.16
1145.6099853515625,1140.219970703125,91.7035486906002,18.57,9.9,0.16
1150.239990234375,1143.9599609375,91.7035486906002,18.06,9.9,0.16
1149.989990234375,1151.7099609375,91.7035486906002,17.58,9.9,0.16
1150.510009765625,1148.530029296875,91.7035486906002,18.0,9.9,0.16
1159.4599609375,1150.8299560546875,91.7035486906002,17.69,9.9,0.16
1166.2099609375,1159.93994140625,91.7035486906002,16.91,9.9,0.16
1165.8299560546875,1166.1300048828125,91.7035486906002,16.62,9.9,0.16
1159.9000244140625,1166.6800537109375,91.7035486906002,16.97,9.9,0.16
1165.81005859375,1157.25,91.7035486906002,16.87,9.9,0.16
1174.1700439453125,1166.469970703125,91.7035486906002,16.35,9.9,0.16
1167.719970703125,1172.699951171875,91.7035486906002,17.55,9.9,0.16
1165.72998046875,1170.030029296875,91.7035486906002,18.4,9.9,0.16
1166.5899658203125,1167.5799560546875,91.7035486906002,17.77,9.9,0.16
1173.219970703125,1167.7099609375,91.7035486906002,17.59,9.9,0.16
1173.27001953125,1173.75,91.7035486906002,17.13,9.9,0.16
1169.4300537109375,1171.75,91.7035486906002,17.59,9.9,0.16
1178.0999755859375,1171.22998046875,91.724644223832,17.47,9.9,0.2
1187.43994140625,1178.7099609375,91.724644223832,17.02,9.9,0.2
1189.43994140625,1186.010009765625,91.724644223832,16.23,9.9,0.2
1182.449951171875,1188.22998046875,91.724644223832,16.62,9.9,0.2
1186.43994140625,1181.75,91.724644223832,16.48,9.9,0.2
1194.3699951171875,1187.469970703125,91.724644223832,16.14,9.9,0.2
1196.47998046875,1194.93994140625,91.724644223832,15.58,9.9,0.2
1197.300048828125,1195.93994140625,91.724644223832,16.2,9.9,0.2
1210.6500244140625,1198.68994140625,91.724644223832,15.59,9.9,0.2
1211.6700439453125,1210.77001953125,91.724644223832,15.89,9.9,0.2
1192.1300048828125,1210.1700439453125,91.724644223832,18.36,9.9,0.2
1197.52001953125,1192.06005859375,91.724644223832,17.34,9.9,0.2
1207.1700439453125,1199.0400390625,91.724644223832,15.73,9.9,0.2
1205.93994140625,1207.1600341796875,91.724644223832,16.32,9.9,0.2
1208.6700439453125,1202.52001953125,91.724644223832,16.47,9.9,0.2
1217.280029296875,1207.8699951171875,91.724644223832,16.62,9.9,0.2
1212.050048828125,1217.0699462890625,91.724644223832,17.47,9.9,0.2
1183.7099609375,1209.9200439453125,91.724644223832,22.81,9.9,0.2
1191.3599853515625,1184.5899658203125,91.724644223832,21.08,9.9,0.2
1206.780029296875,1193.300048828125,91.724644223832,18.44,9.9,0.2
1186.68994140625,1206.77001953125,91.724644223832,22.05,9.9,0.2
1202.260009765625,1188.5799560546875,91.6769683187282,20.19,9.6,0.2
1173.5999755859375,1197.5,91.6769683187282,23.84,9.6,0.2
1165.8699951171875,1169.239990234375,91.6769683187282,24.91,9.6,0.2
1128.1500244140625,1164.3800048828125,91.6769683187282,32.8,9.6,0.2
1110.8800048828125,1127.0400390625,91.6769683187282,40.95,9.6,0.2
1159.72998046875,1122.27001953125,91.6769683187282,28.84,9.6,0.2
1155.7900390625,1156.3900146484375,91.6769683187282,28.32,9.6,0.2
1171.6700439453125,1155.4300537109375,91.6769683187282,25.52,9.6,0.2
1157.43994140625,1170.0400390625,91.6769683187282,26.68,9.6,0.2
1135.6800537109375,1157.18994140625,91.6769683187282,31.24,9.6,0.2
1136.93994140625,1136.52001953125,91.6769683187282,30.84,9.6,0.2
1120.800048828125,1138.780029296875,91.6769683187282,33.55,9.6,0.2
1115.050048828125,1119.5699462890625,91.6769683187282,35.32,9.6,0.2
1071.5899658203125,1107.3399658203125,91.6769683187282,45.79,9.6,0.2
1087.68994140625,1067.260009765625,91.6769683187282,40.1,9.6,0.2
1073.6500244140625,1084.780029296875,91.6769683187282,38.32,9.6,0.2
1074.030029296875,1067.4200439453125,91.6769683187282,34.61,9.6,0.2
1067.949951171875,1075.510009765625,91.6769683187282,35.02,9.6,0.2
1103.06005859375,1074.27001953125,91.6769683187282,29.68,9.6,0.2
1089.4100341796875,1102.5899658203125,91.6769683187282,32.07,9.6,0.2
1070.7099609375,1087.300048828125,91.6385744482463,35.54,9.4,0.18
1098.3800048828125,1073.010009765625,91.6385744482463,30.17,9.4,0.18
1102.8299560546875,1098.8199462890625,91.6385744482463,29.46,9.4,0.18
1064.8800048828125,1098.4300537109375,91.6385744482463,35.48,9.4,0.18
1050.469970703125,1065.8399658203125,91.6385744482463,36.57,9.4,0.18
1062.0,1050.81005859375,91.6385744482463,33.7,9.4,0.18
1055.68994140625,1062.75,91.6385744482463,33.73,9.4,0.18
1086.8399658203125,1058.77001953125,91.6385744482463,30.57,9.4,0.18
1091.5999755859375,1082.6500244140625,91.6385744482463,28.79,9.4,0.18
1089.6300048828125,1095.0,91.6385744482463,28.58,9.4,0.18
1115.22998046875,1091.2099609375,91.6385744482463,25.87,9.4,0.18
1114.6099853515625,1114.02001953125,91.6385744482463,25.92,9.4,0.18
1116.0400390625,1115.97998046875,91.6385744482463,25.05,9.4,0.18
1117.510009765625,1116.1600341796875,91.6385744482463,23.95,9.4,0.18
1113.199951171875,1122.7900390625,91.6385744482463,24.88,9.4,0.18
1095.31005859375,1113.9000244140625,91.6385744482463,27.05,9.4,0.18
1092.0400390625,1095.5699462890625,91.6385744482463,26.91,9.4,0.18
1073.68994140625,1090.9300537109375,91.6385744482463,29.74,9.4,0.18
1076.760009765625,1075.0999755859375,91.6385744482463,28.53,9.4,0.18
1074.5699462890625,1077.5,91.6385744482463,29.0,9.4,0.18
1041.239990234375,1071.0999755859375,91.6385744482463,34.13,9.4,0.18
1030.7099609375,1040.56005859375,91.6385744482463,34.54,9.4,0.18
1027.3699951171875,1031.0999755859375,91.8098701780885,32.86,9.4,0.18
1022.5800170898438,1027.6500244140625,91.8098701780885,30.12,9.4,0.18
1028.06005859375,1028.0899658203125,91.8098701780885,29.65,9.4,0.18
1060.27001953125,1028.5400390625,91.8098701780885,26.84,9.4,0.18
1070.25,1062.9200439453125,91.8098701780885,25.71,9.4,0.18
1077.9599609375,1070.5,91.8098701780885,24.98,9.4,0.18
1078.75,1077.22998046875,91.8098701780885,24.43,9.4,0.18
1095.3399658203125,1080.6500244140625,91.8098701780885,24.56,9.4,0.18
1095.1700439453125,1095.6099853515625,91.8098701780885,24.89,9.4,0.18
1096.47998046875,1094.4599609375,91.8098701780885,25.14,9.4,0.18
1064.8800048828125,1093.8499755859375,91.8098701780885,26.25,9.4,0.18
1071.25,1066.8499755859375,91.8098701780885,25.97,9.4,0.18
1083.47998046875,1064.530029296875,91.8098701780885,23.93,9.4,0.18
1069.5899658203125,1086.6700439453125,91.8098701780885,25.64,9.4,0.18
1093.6700439453125,1072.1400146484375,91.8098701780885,24.63,9.4,0.18
1102.6600341796875,1092.1700439453125,91.8098701780885,23.47,9.4,0.18
1115.010009765625,1102.8900146484375,91.8098701780885,22.73,9.4,0.18
1113.8399658203125,1117.3599853515625,91.8098701780885,23.19,9.4,0.18
1106.1300048828125,1112.8399658203125,91.8098701780885,24.25,9.4,0.18
1101.530029296875,1108.0699462890625,91.8098701780885,24.13,9.4,0.18
1101.5999755859375,1098.43994140625,91.8098701780885,23.5,9.4,0.18
1125.8599853515625,1107.530029296875,91.9440377694427,22.01,9.5,0.19
1120.4599609375,1125.3399658203125,91.9440377694427,22.63,9.5,0.19
1127.239990234375,1121.06005859375,91.9440377694427,22.21,9.5,0.19
1125.81005859375,1125.780029296875,91.9440377694427,22.1,9.5,0.19
1121.6400146484375,1122.0699462890625,91.9440377694427,21.74,9.5,0.19
1127.7900390625,1122.800048828125,91.9440377694427,22.14,9.5,0.19
1121.06005859375,1122.9200439453125,91.9440377694427,22.37,9.5,0.19
1089.469970703125,1116.8900146484375,91.9440377694427,25.39,9.5,0.19
1083.6099853515625,1081.47998046875,91.9440377694427,25.73,9.5,0.19
1079.25,1082.219970703125,91.9440377694427,26.24,9.5,0.19
1079.3800048828125,1077.489990234375,91.9440377694427,26.1,9.5,0.19
1092.5400390625,1081.1600341796875,91.9440377694427,24.33,9.5,0.19
1094.1600341796875,1092.0799560546875,91.9440377694427,24.59,9.5,0.19
1075.6300048828125,1092.43994140625,91.9440377694427,26.44,9.5,0.19
1071.68994140625,1075.6300048828125,91.9440377694427,25.49,9.5,0.19
1067.3599853515625,1073.3599853515625,91.9440377694427,25.66,9.5,0.19
1051.8699951171875,1063.199951171875,91.9440377694427,27.46,9.5,0.19
1055.3299560546875,1048.97998046875,91.9440377694427,26.7,9.5,0.19
1047.219970703125,1056.280029296875,91.9440377694427,27.37,9.5,0.19
1064.5899658203125,1049.27001953125,91.9440377694427,24.45,9.5,0.19
1048.9200439453125,1062.9000244140625,91.9440377694427,27.21,9.5,0.19
1049.3299560546875,1046.8800048828125,91.9440377694427,26.05,9.5,0.19
1080.2900390625,1049.719970703125,92.0925503233945,23.89,9.5,0.19
1090.0999755859375,1080.6600341796875,92.0925503233945,23.19,9.5,0.19
1104.510009765625,1093.6099853515625,92.0925503233945,21.31,9.5,0.19
1091.8399658203125,1102.5999755859375,92.0925503233945,23.8,9.5,0.19
1098.8699951171875,1092.3599853515625,92.0925503233945,23.25,9.5,0.19
1104.1800537109375,1101.1500244140625,92.0925503233945,22.81,9.5,0.19
1109.550048828125,1104.5699462890625,92.0925503233945,21.99,9.5,0.19
1121.9000244140625,1113.3800048828125,92.0925503233945,21.21,9.5,0.19
1121.0999755859375,1121.1600341796875,92.0925503233945,21.56,9.5,0.19
1125.0699462890625,1119.4300537109375,92.0925503233945,22.1,9.5,0.19
1124.6600341796875,1123.8900146484375,92.0925503233945,21.72,9.5,0.19
1125.5899658203125,1126.3900146484375,92.0925503233945,22.01,9.5,0.19
1142.7099609375,1126.5699462890625,92.0925503233945,21.5,9.5,0.19
1139.780029296875,1142.8199462890625,92.0925503233945,22.35,9.5,0.19
1134.280029296875,1139.489990234375,92.0925503233945,22.51,9.5,0.19
1124.8299560546875,1131.0999755859375,92.0925503233945,23.87,9.5,0.19
1148.6700439453125,1131.68994140625,92.0925503233945,21.71,9.5,0.19
1142.1600341796875,1148.6400146484375,92.0925503233945,22.54,9.5,0.19
1147.699951171875,1142.31005859375,92.0925503233945,22.6,9.5,0.19
1144.72998046875,1146.75,92.0925503233945,23.25,9.5,0.19
1141.199951171875,1145.969970703125,92.0925503233945,23.7,9.5,0.19
1146.239990234375,1143.489990234375,92.4132024285178,22.5,9.4,0.19
1137.030029296875,1144.9599609375,92.4132024285178,23.53,9.4,0.19
1160.75,1140.6800537109375,92.4132024285178,21.76,9.4,0.19
1159.969970703125,1159.81005859375,92.4132024285178,21.49,9.4,0.19
1158.06005859375,1161.5699462890625,92.4132024285178,21.56,9.4,0.19
1165.1500244140625,1158.3599853515625,92.4132024285178,20.71,9.4,0.19
1165.3199462890625,1165.3199462890625,92.4132024285178,18.96,9.4,0.19
1169.77001953125,1164.280029296875,92.4132024285178,18.93,9.4,0.19
1178.0999755859375,1171.3199462890625,92.4132024285178,19.07,9.4,0.19
1173.81005859375,1177.8199462890625,92.4132024285178,19.88,9.4,0.19
1176.18994140625,1177.469970703125,92.4132024285178,19.03,9.4,0.19
1184.7099609375,1176.8299560546875,92.4132024285178,19.09,9.4,0.19
1165.9000244140625,1178.6400146484375,92.4132024285178,20.63,9.4,0.19
1178.1700439453125,1166.739990234375,92.4132024285178,19.79,9.4,0.19
1180.260009765625,1179.8199462890625,92.4132024285178,19.27,9.4,0.19
1183.0799560546875,1180.52001953125,92.4132024285178,18.78,9.4,0.19
1185.6199951171875,1184.739990234375,92.4132024285178,19.85,9.4,0.19
1185.6400146484375,1184.8800048828125,92.4132024285178,20.22,9.4,0.19
1182.449951171875,1183.8399658203125,92.4132024285178,20.71,9.4,0.19
1183.780029296875,1184.469970703125,92.4132024285178,20.88,9.4,0.19
1183.260009765625,1183.8699951171875,92.4132024285178,21.2,9.4,0.19
1184.3800048828125,1185.7099609375,92.6473628473907,21.83,9.8,0.19
1193.5699462890625,1187.8599853515625,92.6473628473907,21.57,9.8,0.19
1197.9599609375,1193.7900390625,92.6473628473907,19.56,9.8,0.19
1221.06005859375,1198.3399658203125,92.6473628473907,18.52,9.8,0.19
1225.8499755859375,1221.199951171875,92.6473628473907,18.26,9.8,0.19
1223.25,1223.239990234375,92.6473628473907,18.29,9.8,0.19
1213.4000244140625,1223.5899658203125,92.6473628473907,19.08,9.8,0.19
1218.7099609375,1213.1400146484375,92.6473628473907,18.47,9.8,0.19
1213.5400390625,1213.0400390625,92.6473628473907,18.64,9.8,0.19
1199.2099609375,1209.0699462890625,92.6473628473907,20.61,9.8,0.19
1197.75,1200.43994140625,92.6473628473907,20.2,9.8,0.19
1178.3399658203125,1194.7900390625,92.6473628473907,22.58,9.8,0.19
1178.5899658203125,1178.3299560546875,92.6473628473907,21.76,9.8,0.19
1196.68994140625,1183.75,92.6473628473907,18.75,9.8,0.19
1199.72998046875,1196.1199951171875,92.6473628473907,18.04,9.8,0.19
1197.8399658203125,1198.0699462890625,92.6473628473907,18.37,9.8,0.19
1180.72998046875,1192.510009765625,92.6473628473907,20.63,9.8,0.19
1198.3499755859375,1183.699951171875,92.6473628473907,19.56,9.8,0.19
1189.4000244140625,1194.1600341796875,92.6473628473907,22.22,9.8,0.19
1187.760009765625,1189.0799560546875,92.6473628473907,21.53,9.8,0.19
1180.550048828125,1182.9599609375,92.6473628473907,23.54,9.8,0.19
1206.0699462890625,1186.5999755859375,93.0194880535995,21.36,9.3,0.18
1221.530029296875,1206.81005859375,93.0194880535995,19.39,9.3,0.18
1224.7099609375,1219.9300537109375,93.0194880535995,18.01,9.3,0.18
1223.1199951171875,1223.8699951171875,93.0194880535995,18.02,9.3,0.18
1223.75,1227.25,93.0194880535995,17.99,9.3,0.18
1228.280029296875,1225.02001953125,93.0194880535995,17.74,9.3,0.18
1233.0,1230.1400146484375,93.0194880535995,17.25,9.3,0.18
1240.4000244140625,1233.8499755859375,93.0194880535995,17.61,9.3,0.18
1240.4599609375,1242.52001953125,93.0194880535995,17.55,9.3,0.18
1241.5899658203125,1241.8399658203125,93.0194880535995,17.61,9.3,0.18
1235.22998046875,1241.5799560546875,93.0194880535995,17.94,9.3,0.18
1242.8699951171875,1236.3399658203125,93.0194880535995,17.39,9.3,0.18
1243.9100341796875,1243.6300048828125,93.0194880535995,16.11,9.3,0.18
1247.0799560546875,1245.760009765625,93.0194880535995,16.41,9.3,0.18
1254.5999755859375,1249.4300537109375,93.0194880535995,16.49,9.3,0.18
1258.8399658203125,1254.93994140625,93.0194880535995,15.45,9.3,0.18
1256.77001953125,1257.530029296875,93.0194880535995,16.47,9.3,0.18
1257.5400390625,1254.6600341796875,93.0194880535995,17.67,9.3,0.18
1258.510009765625,1259.0999755859375,93.0194880535995,17.52,9.3,0.18
1259.780029296875,1258.780029296875,93.0194880535995,17.28,9.3,0.18
1257.8800048828125,1259.43994140625,93.0194880535995,17.52,9.3,0.18
1257.6400146484375,1256.760009765625,93.0194880535995,17.75,9.3,0.18
1271.8699951171875,1257.6199951171875,93.3211541788142,17.61,9.1,0.17
1270.199951171875,1272.949951171875,93.3211541788142,17.38,9.1,0.17
1276.56005859375,1268.780029296875,93.3211541788142,17.02,9.1,0.17
1273.8499755859375,1276.2900390625,93.3211541788142,17.4,9.1,0.17
1271.5,1274.4100341796875,93.3211541788142,17.14,9.1,0.17
1269.75,1270.8399658203125,93.3211541788142,17.54,9.1,0.17
1274.47998046875,1272.5799560546875,93.3211541788142,16.89,9.1,0.17
1285.9599609375,1275.6500244140625,93.3211541788142,16.24,9.1,0.17
1283.760009765625,1285.780029296875,93.3211541788142,16.39,9.1,0.17
1293.239990234375,1282.9000244140625,93.3211541788142,15.46,9.1,0.17
1295.02001953125,1293.219970703125,93.3211541788142,15.87,9.1,0.17
1281.9200439453125,1294.52001953125,93.3211541788142,17.31,9.1,0.17
1280.260009765625,1280.8499755859375,93.3211541788142,17.99,9.1,0.17
1283.3499755859375,1283.6300048828125,93.3211541788142,18.47,9.1,0.17
1290.8399658203125,1283.2900390625,93.3211541788142,17.65,9.1,0.17
1291.1800537109375,1288.1700439453125,93.3211541788142,17.59,9.1,0.17
1296.6300048828125,1291.969970703125,93.3211541788142,16.64,9.1,0.17
1299.5400390625,1297.510009765625,93.3211541788142,16.15,9.1,0.17
1276.3399658203125,1299.6300048828125,93.3211541788142,20.04,9.1,0.17
1286.1199951171875,1276.5,93.3211541788142,19.53,9.1,0.17
1307.5899658203125,1289.1400146484375,93.6211326613703,17.63,9.0,0.16
1304.030029296875,1305.9100341796875,93.6211326613703,17.3,9.0,0.16
1307.0999755859375,1302.77001953125,93.6211326613703,16.69,9.0,0.16
1310.8699951171875,1307.010009765625,93.6211326613703,15.93,9.0,0.16
1319.050048828125,1311.8499755859375,93.6211326613703,16.28,9.0,0.16
1324.5699462890625,1318.760009765625,93.6211326613703,15.81,9.0,0.16
1320.8800048828125,1322.47998046875,93.6211326613703,15.87,9.0,0.16
1321.8699951171875,1318.1300048828125,93.6211326613703,16.09,9.0,0.16
1329.1500244140625,1318.6600341796875,93.6211326613703,15.69,9.0,0.16
1332.3199462890625,1328.72998046875,93.6211326613703,15.95,9.0,0.16
1328.010009765625,1330.4300537109375,93.6211326613703,16.37,9.0,0.16
1336.3199462890625,1329.510009765625,93.6211326613703,16.72,9.0,0.16
1340.4300537109375,1334.3699951171875,93.6211326613703,16.59,9.0,0.16
1343.010009765625,1340.3800048828125,93.6211326613703,16.43,9.0,0.16
1315.43994140625,1338.9100341796875,93.6211326613703,20.8,9.0,0.16
1307.4000244140625,1315.43994140625,93.6211326613703,22.13,9.0,0.16
1306.0999755859375,1307.0899658203125,93.6211326613703,21.32,9.0,0.16
1319.8800048828125,1307.3399658203125,93.6211326613703,19.22,9.0,0.16
1327.219970703125,1321.6099853515625,93.6211326613703,18.35,9.0,0.16
1306.3299560546875,1328.6400146484375,94.1054861043722,21.01,9.0,0.14
1308.43994140625,1305.469970703125,94.1054861043722,20.7,9.0,0.14
1330.969970703125,1312.3699951171875,94.1054861043722,18.6,9.0,0.14
1321.1500244140625,1330.72998046875,94.1054861043722,19.06,9.0,0.14
1310.1300048828125,1322.719970703125,94.1054861043722,20.66,9.0,0.14
1321.8199462890625,1311.050048828125,94.1054861043722,19.82,9.0,0.14
1320.02001953125,1319.9200439453125,94.1054861043722,20.22,9.0,0.14
1295.1099853515625,1315.719970703125,94.1054861043722,21.88,9.0,0.14
1304.280029296875,1293.4300537109375,94.1054861043722,20.08,9.0,0.14
1296.3900146484375,1301.18994140625,94.1054861043722,21.13,9.0,0.14
1281.8699951171875,1288.4599609375,94.1054861043722,24.32,9.0,0.14
1256.8800048828125,1279.4599609375,94.1054861043722,29.4,9.0,0.14
1273.719970703125,1261.6099853515625,94.1054861043722,26.37,9.0,0.14
1279.2099609375,1276.7099609375,94.1054861043722,24.44,9.0,0.14
1298.3800048828125,1281.6500244140625,94.1054861043722,20.61,9.0,0.14
1293.77001953125,1298.2900390625,94.1054861043722,20.21,9.0,0.14
1297.5400390625,1292.18994140625,94.1054861043722,19.17,9.0,0.14
1309.6600341796875,1300.6099853515625,94.1054861043722,18.0,9.0,0.14
1313.800048828125,1311.800048828125,94.1054861043722,17.91,9.0,0.14
1310.18994140625,1315.449951171875,94.1054861043722,19.44,9.0,0.14
1319.43994140625,1309.3699951171875,94.1054861043722,18.16,9.0,0.14
1328.260009765625,1321.8900146484375,94.1054861043722,17.71,9.0,0.14
1325.8299560546875,1327.43994140625,94.1054861043722,17.74,9.0,0.14
1332.4100341796875,1329.47998046875,94.547226570246,17.4,9.1,0.1
1332.8699951171875,1333.56005859375,94.547226570246,17.5,9.1,0.1
1332.6300048828125,1332.030029296875,94.547226570246,17.25,9.1,0.1
1335.5400390625,1335.93994140625,94.547226570246,16.9,9.1,0.1
1333.510009765625,1334.8199462890625,94.547226570246,17.11,9.1,0.1
1328.1700439453125,1336.1600341796875,94.547226570246,17.87,9.1,0.1
1324.4599609375,1329.010009765625,94.547226570246,16.59,9.1,0.1
1314.1600341796875,1321.9599609375,94.547226570246,17.09,9.1,0.1
1314.4100341796875,1314.030029296875,94.547226570246,16.92,9.1,0.1
1314.52001953125,1311.1300048828125,94.547226570246,16.27,9.1,0.1
1319.6800537109375,1314.5400390625,94.547226570246,15.32,9.1,0.1
1305.1400146484375,1313.3499755859375,94.547226570246,16.96,9.1,0.1
1312.6199951171875,1305.989990234375,94.547226570246,15.83,9.1,0.1
1330.3599853515625,1319.1199951171875,94.547226570246,15.07,9.1,0.1
